# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       2.063596680238e+04       1.668929822936e-06       2.144327999540e+01       1.005963659216e+03       1.318876957724e+04       6.390846922196e-01       2.721761999298e+08       1.227252344282e+01       4.994375536020e+05       2.395864624627e+04       1.437518774776e+05       3.448148063375e+05       1.011962883663e+06       2.471696290312e-04       2.545078825014e-01 
       2.049247090090e+04       1.691704870501e-06       2.158688236740e+01       9.925980970504e+02       1.318862597487e+04       6.435525752884e-01       2.702807226388e+08       1.235397496973e+01       4.856907251374e+05       2.346233528907e+04       1.407740117344e+05       3.353239101072e+05       9.852509822681e+05       2.476099402976e-04       2.556456145328e-01 
       2.034997253620e+04       1.714786589421e-06       2.173140641670e+01       9.794134039434e+02       1.318848145082e+04       6.480516558786e-01       2.683984237998e+08       1.243593927485e+01       4.723222506669e+05       2.297630475997e+04       1.378578285598e+05       3.260942318374e+05       9.592506158240e+05       2.480530098314e-04       2.567878984875e-01 
       2.020846477428e+04       1.738179030525e-06       2.187685756856e+01       9.664071045514e+02       1.318833599967e+04       6.525821513322e-01       2.665292118166e+08       1.251841924037e+01       4.593217172634e+05       2.250034172651e+04       1.350020503591e+05       3.171185823784e+05       9.339426917274e+05       2.484988575274e-04       2.579347327194e-01 
       2.006794072934e+04       1.761886296697e-06       2.202324127451e+01       9.535767576153e+02       1.318818961596e+04       6.571442804991e-01       2.646729957301e+08       1.260141776052e+01       4.466789985696e+05       2.203423766641e+04       1.322054259984e+05       3.083899704297e+05       9.093086326641e+05       2.489475034226e-04       2.590861153452e-01 
       1.992839356348e+04       1.785912543527e-06       2.217056301236e+01       9.409199554903e+02       1.318804229423e+04       6.617382637470e-01       2.628296852134e+08       1.268493774159e+01       4.343842469111e+05       2.157778837616e+04       1.294667302570e+05       2.999015970955e+05       8.853303626398e+05       2.493989676965e-04       2.602420442431e-01 
       1.978981648627e+04       1.810261979957e-06       2.231882828629e+01       9.284343236810e+02       1.318789402895e+04       6.663643229727e-01       2.609991905674e+08       1.276898210190e+01       4.224278856276e+05       2.113079388165e+04       1.267847632899e+05       2.916468505897e+05       8.619902933889e+05       2.498532706723e-04       2.614025170510e-01 
       1.965220275455e+04       1.834938868941e-06       2.246804262689e+01       9.161175203841e+02       1.318774481461e+04       6.710226816116e-01       2.591814227168e+08       1.285355377181e+01       4.108006016145e+05       2.069305835051e+04       1.241583501030e+05       2.836193010867e+05       8.392713111547e+05       2.503104328183e-04       2.625675311644e-01 
       1.951554567198e+04       1.859947528111e-06       2.261821159127e+01       9.039672360367e+02       1.318759464565e+04       6.757135646490e-01       2.573762932053e+08       1.293865569374e+01       3.994933380697e+05       2.026439000635e+04       1.215863400381e+05       2.758126957137e+05       8.171567638278e+05       2.507704747485e-04       2.637370837356e-01 
       1.937983858880e+04       1.885292330452e-06       2.276934076305e+01       8.919811928711e+02       1.318744351648e+04       6.804371986307e-01       2.555837141917e+08       1.302429082215e+01       3.884972874407e+05       1.984460104479e+04       1.190676062687e+05       2.682209536815e+05       7.956304484357e+05       2.512334172235e-04       2.649111716712e-01 
       1.924507490146e+04       1.910977704983e-06       2.292143575251e+01       8.801571444755e+02       1.318729142149e+04       6.851938116735e-01       2.538035984453e+08       1.311046212352e+01       3.778038845648e+05       1.943350755114e+04       1.166010453069e+05       2.608381615484e+05       7.746765989712e+05       2.516992811522e-04       2.660897916309e-01 
       1.911124805233e+04       1.937008137447e-06       2.307450219656e+01       8.684928753612e+02       1.318713835504e+04       6.899836334759e-01       2.520358593420e+08       1.319717257641e+01       3.674047999990e+05       1.903092941991e+04       1.141855765195e+05       2.536585686147e+05       7.542798745531e+05       2.521680875919e-04       2.672729400258e-01 
       1.897835152936e+04       1.963388171011e-06       2.322854575887e+01       8.569862005355e+02       1.318698431148e+04       6.948068953295e-01       2.502804108597e+08       1.328442517137e+01       3.572919335327e+05       1.863669027584e+04       1.118201416551e+05       2.466765824446e+05       7.344253479083e+05       2.526398577503e-04       2.684606130169e-01 
       1.884637886574e+04       1.990122406967e-06       2.338357212992e+01       8.456349650807e+02       1.318682928511e+04       6.996638301296e-01       2.485371675743e+08       1.337222291101e+01       3.474574078797e+05       1.825061739671e+04       1.095037043803e+05       2.398867645104e+05       7.150984941671e+05       2.531146129857e-04       2.696528065133e-01 
       1.871532363966e+04       2.017215505453e-06       2.353958702702e+01       8.344370437385e+02       1.318667327021e+04       7.045546723861e-01       2.468060446557e+08       1.346056880996e+01       3.378935625426e+05       1.787254163765e+04       1.072352498259e+05       2.332838259569e+05       6.962851799631e+05       2.535923748087e-04       2.708495161709e-01 
       1.858517947391e+04       2.044672186169e-06       2.369659619441e+01       8.233903405007e+02       1.318651626104e+04       7.094796582349e-01       2.450869578634e+08       1.354946589485e+01       3.285929478478e+05       1.750229735704e+04       1.050137841422e+05       2.268626234829e+05       6.779716528299e+05       2.540731648830e-04       2.720507373907e-01 
       1.845594003564e+04       2.072497229112e-06       2.385460540331e+01       8.124927882053e+02       1.318635825184e+04       7.144390254491e-01       2.433798235426e+08       1.363891720434e+01       3.195483191427e+05       1.713972234399e+04       1.028383340639e+05       2.206181553349e+05       6.601445308855e+05       2.545570050264e-04       2.732564653174e-01 
       1.832759903600e+04       2.100695475315e-06       2.401362045196e+01       8.017423481378e+02       1.318619923679e+04       7.194330134500e-01       2.416845586199e+08       1.372892578912e+01       3.107526311542e+05       1.678465774726e+04       1.007079464835e+05       2.145455574125e+05       6.427907927975e+05       2.550439172120e-04       2.744666948376e-01 
       1.820015022987e+04       2.129271827594e-06       2.417364716572e+01       7.911370096391e+02       1.318603921007e+04       7.244618633186e-01       2.400010805995e+08       1.381949471182e+01       3.021990325014e+05       1.643694800567e+04       9.862168803403e+04       2.086400994796e+05       6.258977680207e+05       2.555339235693e-04       2.756814205788e-01 
       1.807358741553e+04       2.158231251304e-06       2.433469139707e+01       7.806747897176e+02       1.318587816584e+04       7.295258178070e-01       2.383293075591e+08       1.391062704712e+01       2.938808603600e+05       1.609644078001e+04       9.657864468004e+04       2.028971814805e+05       6.094531273005e+05       2.560270463850e-04       2.769006369076e-01 
       1.794790443439e+04       2.187578775105e-06       2.449675902571e+01       7.703537326672e+02       1.318571609821e+04       7.346251213499e-01       2.366691581458e+08       1.400232588165e+01       2.857916352730e+05       1.576298688623e+04       9.457792131741e+04       1.973123299576e+05       5.934448734343e+05       2.565233081048e-04       2.781243379283e-01 
       1.782309517065e+04       2.217319491738e-06       2.465985595860e+01       7.601719096911e+02       1.318555300128e+04       7.397600200760e-01       2.350205515725e+08       1.409459431401e+01       2.779250561045e+05       1.543644023019e+04       9.261864138111e+04       1.918811945675e+05       5.778613322833e+05       2.570227313337e-04       2.793525174816e-01 
       1.769915355104e+04       2.247458558806e-06       2.482398813003e+01       7.501274185294e+02       1.318538886911e+04       7.449307618200e-01       2.333834076134e+08       1.418743545477e+01       2.702749951323e+05       1.511665774355e+04       9.069994646132e+04       1.865995446924e+05       5.626911440296e+05       2.575253388377e-04       2.805851691432e-01 
       1.757607354449e+04       2.278001199566e-06       2.498916150164e+01       7.402183830937e+02       1.318522369574e+04       7.501375961340e-01       2.317576466006e+08       1.428085242643e+01       2.628354932756e+05       1.480349932123e+04       8.882099592738e+04       1.814632661457e+05       5.479232546699e+05       2.580311535444e-04       2.818222862222e-01 
       1.745384916188e+04       2.308952703731e-06       2.515538206252e+01       7.304429531051e+02       1.318505747518e+04       7.553807742994e-01       2.301431894199e+08       1.437484836346e+01       2.556007554537e+05       1.449682775993e+04       8.698096655957e+04       1.764683579676e+05       5.335469077408e+05       2.585401985448e-04       2.830638617602e-01 
       1.733247445568e+04       2.340318428283e-06       2.532265582923e+01       7.207993037380e+02       1.318489020141e+04       7.606605493388e-01       2.285399575071e+08       1.446942641222e+01       2.485651460733e+05       1.419650869809e+04       8.517905218853e+04       1.716109293092e+05       5.195516362691e+05       2.590524970938e-04       2.843098885295e-01 
       1.721194351975e+04       2.372103798288e-06       2.549098884587e+01       7.112856352690e+02       1.318472186839e+04       7.659771760281e-01       2.269478728443e+08       1.456458973099e+01       2.417231846388e+05       1.390241055702e+04       8.341446334212e+04       1.668871964020e+05       5.059272549400e+05       2.595680726119e-04       2.855603590322e-01 
       1.709225048899e+04       2.404314307727e-06       2.566038718412e+01       7.019001727302e+02       1.318455247005e+04       7.713309109083e-01       2.253668579558e+08       1.466034148994e+01       2.350695414842e+05       1.361440448327e+04       8.168642689960e+04       1.622934796115e+05       4.926638524786e+05       2.600869486858e-04       2.868152654986e-01 
       1.697338953905e+04       2.436955520339e-06       2.583085694332e+01       6.926411655673e+02       1.318438200030e+04       7.767220122977e-01       2.237968359046e+08       1.475668487114e+01       2.285990336224e+05       1.333236429216e+04       7.999418575296e+04       1.578262005709e+05       4.797517842384e+05       2.606091490699e-04       2.880745998862e-01 
       1.685535488609e+04       2.470033070463e-06       2.600240425047e+01       6.835068873029e+02       1.318421045299e+04       7.821507403043e-01       2.222377302885e+08       1.485362306848e+01       2.223066207081e+05       1.305616641255e+04       7.833699847533e+04       1.534818793945e+05       4.671816649905e+05       2.611346976877e-04       2.893383538784e-01 
       1.673814078647e+04       2.503552663901e-06       2.617503526033e+01       6.744956352040e+02       1.318403782198e+04       7.876173568377e-01       2.206894652363e+08       1.495115928774e+01       2.161874011131e+05       1.278568983269e+04       7.671413899614e+04       1.492571319674e+05       4.549443619093e+05       2.616636186324e-04       2.906065188833e-01 
       1.662174153648e+04       2.537520078783e-06       2.634875615545e+01       6.656057299542e+02       1.318386410108e+04       7.931221256221e-01       2.191519654044e+08       1.504929674649e+01       2.102366081078e+05       1.252081604719e+04       7.512489628313e+04       1.451486673097e+05       4.430309877479e+05       2.621959361685e-04       2.918790860324e-01 
       1.650615147205e+04       2.571941166446e-06       2.652357314623e+01       6.568355153305e+02       1.318368928409e+04       7.986653122080e-01       2.176251559730e+08       1.514803867412e+01       2.044496061495e+05       1.226142900514e+04       7.356857403087e+04       1.411532850139e+05       4.314328941995e+05       2.627316747328e-04       2.931560461797e-01 
       1.639136496849e+04       2.606821852323e-06       2.669949247094e+01       6.481833578847e+02       1.318351336477e+04       8.042471839854e-01       2.161089626422e+08       1.524738831182e+01       1.988218872718e+05       1.200741505929e+04       7.204449035573e+04       1.372678727518e+05       4.201416654386e+05       2.632708589358e-04       2.944373899006e-01 
       1.627737644020e+04       2.642168136840e-06       2.687652039581e+01       6.396476466287e+02       1.318333633684e+04       8.098680101960e-01       2.146033116288e+08       1.534734891252e+01       1.933490675736e+05       1.175866291621e+04       7.055197749723e+04       1.334894038506e+05       4.091491118376e+05       2.638135135629e-04       2.957231074905e-01 
       1.616418034041e+04       2.677986096325e-06       2.705466321504e+01       6.312267927251e+02       1.318315819402e+04       8.155280619460e-01       2.131081296626e+08       1.544792374093e+01       1.880268838049e+05       1.151506358758e+04       6.909038152551e+04       1.298149349360e+05       3.984472638540e+05       2.643596635752e-04       2.970131889640e-01 
       1.605177116092e+04       2.714281883925e-06       2.723392725086e+01       6.229192291808e+02       1.318297892999e+04       8.212276122193e-01       2.116233439824e+08       1.554911607346e+01       1.828511900465e+05       1.127651034248e+04       6.765906205486e+04       1.262416036394e+05       3.880283660832e+05       2.649093341114e-04       2.983076240539e-01 
       1.594014343182e+04       2.751061730538e-06       2.741431885359e+01       6.147234105461e+02       1.318279853838e+04       8.269669358896e-01       2.101488823331e+08       1.565092919822e+01       1.778179544808e+05       1.104289866054e+04       6.625739196327e+04       1.227666263688e+05       3.778848714734e+05       2.654625504884e-04       2.996064022102e-01 
       1.582929172119e+04       2.788331945751e-06       2.759584440168e+01       6.066378126170e+02       1.318261701284e+04       8.327463097342e-01       2.086846729619e+08       1.575336641500e+01       1.729232562519e+05       1.081412618627e+04       6.488475711764e+04       1.193872961409e+05       3.680094356967e+05       2.660193382032e-04       3.009095125988e-01 
       1.571921063491e+04       2.826098918789e-06       2.777851030174e+01       5.986609321421e+02       1.318243434694e+04       8.385660124466e-01       2.072306446147e+08       1.585643103524e+01       1.681632824119e+05       1.059009268414e+04       6.354055610485e+04       1.161009804724e+05       3.583949116733e+05       2.665797229335e-04       3.022169441010e-01 
       1.560989481633e+04       2.864369119481e-06       2.796232298858e+01       5.907912865336e+02       1.318225053425e+04       8.444263246497e-01       2.057867265328e+08       1.596012638202e+01       1.635343249508e+05       1.037069999471e+04       6.222419996824e+04       1.129051193303e+05       3.490343442441e+05       2.671437305394e-04       3.035286853125e-01 
       1.550133894606e+04       2.903149099228e-06       2.814728892529e+01       5.830274135821e+02       1.318206556831e+04       8.503275289089e-01       2.043528484492e+08       1.606445578999e+01       1.590327779093e+05       1.015585199161e+04       6.093511194966e+04       1.097972231376e+05       3.399209649882e+05       2.677113870644e-04       3.048447245423e-01 
       1.539353774166e+04       2.942445491989e-06       2.833341460325e+01       5.753678711750e+02       1.318187944264e+04       8.562699097460e-01       2.029289405857e+08       1.616942260540e+01       1.546551345696e+05       9.945454539470e+03       5.967272723682e+04       1.067748708345e+05       3.310481871804e+05       2.682827187371e-04       3.061650498122e-01 
       1.528648595743e+04       2.982265015270e-06       2.852070654218e+01       5.678112370198e+02       1.318169215070e+04       8.622537536520e-01       2.015149336489e+08       1.627503018601e+01       1.503979847247e+05       9.739415452649e+03       5.843649271589e+04       1.038357079927e+05       3.224096008859e+05       2.688577519719e-04       3.074896488557e-01 
       1.518017838412e+04       3.022614471139e-06       2.870917129019e+01       5.603561083702e+02       1.318150368595e+04       8.682793491009e-01       2.001107588273e+08       1.638128190113e+01       1.462580120220e+05       9.537644454862e+03       5.722586672917e+04       1.009774449818e+05       3.139989681878e+05       2.694365133708e-04       3.088185091173e-01 
       1.507460984870e+04       3.063500747235e-06       2.889881542381e+01       5.530011017567e+02       1.318131404181e+04       8.743469865631e-01       1.987163477876e+08       1.648818113152e+01       1.422319913808e+05       9.340053139645e+03       5.604031883787e+04       9.819785518580e+04       3.058102185441e+05       2.700190297244e-04       3.101516177520e-01 
       1.496977521411e+04       3.104930817800e-06       2.908964554803e+01       5.457448527201e+02       1.318112321169e+04       8.804569585194e-01       1.973316326717e+08       1.659573126941e+01       1.383167864800e+05       9.146554931616e+03       5.487932958969e+04       9.549477326916e+04       2.978374442705e+05       2.706053280136e-04       3.114889616242e-01 
       1.486566937897e+04       3.146911744717e-06       2.928166829634e+01       5.385860155498e+02       1.318093118894e+04       8.866095594746e-01       1.959565460929e+08       1.670393571845e+01       1.345093473158e+05       8.957065048559e+03       5.374239029136e+04       9.286609349010e+04       2.900748961458e+05       2.711954354102e-04       3.128305273073e-01 
       1.476228727739e+04       3.189450678566e-06       2.947489033080e+01       5.315232630248e+02       1.318073796691e+04       8.928050859714e-01       1.945910211334e+08       1.681279789365e+01       1.308067078258e+05       8.771500464285e+03       5.262900278571e+04       9.030976806070e+04       2.825169791365e+05       2.717893792792e-04       3.141763010830e-01 
       1.465962387868e+04       3.232554859684e-06       2.966931834200e+01       5.245552861586e+02       1.318054353890e+04       8.990438366043e-01       1.932349913403e+08       1.692232122140e+01       1.272059835792e+05       8.589779872256e+03       5.153867923354e+04       8.782380555187e+04       2.751582482369e+05       2.723871871793e-04       3.155262689407e-01 
       1.455767418712e+04       3.276231619243e-06       2.986495904921e+01       5.176807939478e+02       1.318034789819e+04       9.053261120338e-01       1.918883907226e+08       1.703250913941e+01       1.237043695301e+05       8.411823649977e+03       5.047094189986e+04       8.540626934240e+04       2.679934044224e+05       2.729888868648e-04       3.168804165769e-01 
       1.445643324172e+04       3.320488380336e-06       3.006181920029e+01       5.108985131238e+02       1.318015103804e+04       9.116522150004e-01       1.905511537483e+08       1.714336509663e+01       1.202991378328e+05       8.237553824111e+03       4.942532294467e+04       8.305527611053e+04       2.610172907121e+05       2.735945062867e-04       3.182387293949e-01 
       1.435589611599e+04       3.365332659078e-06       3.025990557184e+01       5.042071879084e+02       1.317995295167e+04       9.180224503391e-01       1.892232153407e+08       1.725489255331e+01       1.169876357170e+05       8.066894036327e+03       4.840136421796e+04       8.076899436718e+04       2.542248883385e+05       2.742040735940e-04       3.196011925036e-01 
       1.425605791766e+04       3.410772065722e-06       3.045922496914e+01       4.976055797722e+02       1.317975363227e+04       9.244371249936e-01       1.879045108758e+08       1.736709498085e+01       1.137672834220e+05       7.899769509847e+03       4.739861705908e+04       7.854564302942e+04       2.476113130204e+05       2.748176171354e-04       3.209677907182e-01 
       1.415691378848e+04       3.456814305777e-06       3.065978422627e+01       4.910924671969e+02       1.317955307301e+04       9.308965480307e-01       1.865949761784e+08       1.747997586186e+01       1.106355721873e+05       7.736107016694e+03       4.641664210017e+04       7.638349003329e+04       2.411718113375e+05       2.754351654605e-04       3.223385085586e-01 
       1.405845890397e+04       3.503467181152e-06       3.086159020608e+01       4.846666454405e+02       1.317935126703e+04       9.374010306548e-01       1.852945475199e+08       1.759353869006e+01       1.075900622985e+05       7.575834845611e+03       4.545500907367e+04       7.428085098474e+04       2.349017572025e+05       2.760567473212e-04       3.237133302498e-01 
       1.396068847319e+04       3.550738591304e-06       3.106464980025e+01       4.783269263060e+02       1.317914820744e+04       9.439508862229e-01       1.840031616143e+08       1.770778697024e+01       1.046283811871e+05       7.418882770649e+03       4.451329662390e+04       7.223608784771e+04       2.287966484294e+05       2.766823916730e-04       3.250922397212e-01 
       1.386359773850e+04       3.598636534399e-06       3.126896992930e+01       4.720721379132e+02       1.317894388731e+04       9.505464302589e-01       1.827207556158e+08       1.782272421826e+01       1.017482215828e+05       7.265182020405e+03       4.359109212243e+04       7.024760766832e+04       2.228521033940e+05       2.773121276767e-04       3.264752206066e-01 
       1.376718197533e+04       3.647169108494e-06       3.147455754266e+01       4.659011244735e+02       1.317873829970e+04       9.571879804688e-01       1.814472671155e+08       1.793835396098e+01       9.894733971622e+04       7.114665247893e+03       4.268799148736e+04       6.831386133421e+04       2.170638577857e+05       2.779459846996e-04       3.278622562435e-01 
       1.367143649196e+04       3.696344512722e-06       3.168141961868e+01       4.598127460680e+02       1.317853143762e+04       9.638758567554e-01       1.801826341381e+08       1.805467973619e+01       9.622355357138e+04       6.967266501049e+03       4.180359900629e+04       6.643334236789e+04       2.114277614466e+05       2.785839923172e-04       3.292533296733e-01 
       1.357635662927e+04       3.746171048497e-06       3.188956316464e+01       4.538058784288e+02       1.317832329407e+04       9.706103812333e-01       1.789267951394e+08       1.817170509261e+01       9.357474118618e+04       6.822921193830e+03       4.093752716298e+04       6.460458575349e+04       2.059397752965e+05       2.792261803141e-04       3.306484236407e-01 
       1.348193776053e+04       3.796657120728e-06       3.209899521681e+01       4.478794127227e+02       1.317811386202e+04       9.773918782445e-01       1.776796890029e+08       1.828943358985e+01       9.099883899964e+04       6.681566077933e+03       4.008939646760e+04       6.282616679563e+04       2.005959683408e+05       2.798725786862e-04       3.320475205940e-01 
       1.338817529119e+04       3.847811239052e-06       3.230972284045e+01       4.420322553389e+02       1.317790313440e+04       9.842206743731e-01       1.764412550368e+08       1.840786879829e+01       8.849384024467e+04       6.543139215079e+03       3.925883529047e+04       6.109670000976e+04       1.953925147600e+05       2.805232176415e-04       3.334506026846e-01 
       1.329506465862e+04       3.899642019076e-06       3.252175312989e+01       4.362633276788e+02       1.317769110411e+04       9.910970984609e-01       1.752114329716e+08       1.852701429912e+01       8.605779338505e+04       6.407579949887e+03       3.844547969932e+04       5.941483804309e+04       1.903256910773e+05       2.811781276023e-04       3.348576517672e-01 
       1.320260133191e+04       3.952158183634e-06       3.273509320847e+01       4.305715659488e+02       1.317747776403e+04       9.980214816229e-01       1.739901629563e+08       1.864687368424e+01       8.368880059536e+04       6.274828883298e+03       3.764897329979e+04       5.777927062510e+04       1.853918734035e+05       2.818373392058e-04       3.362686493997e-01 
       1.311078081164e+04       4.005368564058e-06       3.294975022866e+01       4.249559209563e+02       1.317726310701e+04       1.004994157263e+00       1.727773855564e+08       1.876745055622e+01       8.138501628286e+04       6.144827846560e+03       3.686896707936e+04       5.618872354704e+04       1.805875347558e+05       2.825008833063e-04       3.376835768431e-01 
       1.301959862968e+04       4.059282101469e-06       3.316573137201e+01       4.194153579087e+02       1.317704712587e+04       1.012015461089e+00       1.715730417503e+08       1.888874852826e+01       7.914464564998e+04       6.017519875743e+03       3.610511925446e+04       5.464195766944e+04       1.759092424496e+05       2.831687909766e-04       3.391024150618e-01 
       1.292905034895e+04       4.113907848066e-06       3.338304384922e+01       4.139488562140e+02       1.317682981339e+04       1.019085731128e+00       1.703770729267e+08       1.901077122413e+01       7.696594329635e+04       5.892849186785e+03       3.535709512071e+04       5.313776795700e+04       1.713536555608e+05       2.838410935091e-04       3.405251447232e-01 
       1.283913156322e+04       4.169254968454e-06       3.360169490015e+01       4.085554092858e+02       1.317661116234e+04       1.026205307746e+00       1.691894208818e+08       1.913352227810e+01       7.484721185935e+04       5.770761151056e+03       3.462456690634e+04       5.167498253996e+04       1.669175224567e+05       2.845178224181e-04       3.419517461987e-01 
       1.274983789688e+04       4.225332740960e-06       3.382169179384e+01       4.032340243500e+02       1.317639116544e+04       1.033374533659e+00       1.680100278164e+08       1.925700533491e+01       7.278680069205e+04       5.651202271430e+03       3.390721362858e+04       5.025246180138e+04       1.625976783934e+05       2.851990094404e-04       3.433821995630e-01 
       1.266116500474e+04       4.282150558987e-06       3.404304182853e+01       3.979837222537e+02       1.317616981541e+04       1.040593753950e+00       1.668388363332e+08       1.938122404973e+01       7.078310457755e+04       5.534120158843e+03       3.320472095306e+04       4.886909748946e+04       1.583910431789e+05       2.858846865377e-04       3.448164845948e-01 
       1.257310857181e+04       4.339717932366e-06       3.426575233169e+01       3.928035372785e+02       1.317594710491e+04       1.047863316088e+00       1.656757894336e+08       1.950618208806e+01       6.883456247865e+04       5.419463509352e+03       3.251678105611e+04       4.752381185440e+04       1.542946188985e+05       2.865748858976e-04       3.462545807771e-01 
       1.248566431312e+04       4.398044488733e-06       3.448983066004e+01       3.876925169545e+02       1.317572302658e+04       1.055183569942e+00       1.645208305155e+08       1.963188312568e+01       6.693965632203e+04       5.307182081651e+03       3.184309248990e+04       4.621555680888e+04       1.503054877025e+05       2.872696399354e-04       3.476964672971e-01 
       1.239882797344e+04       4.457139974916e-06       3.471528419956e+01       3.826497218776e+02       1.317549757304e+04       1.062554867798e+00       1.633739033702e+08       1.975833084864e+01       6.509690981576e+04       5.197226675070e+03       3.118336005042e+04       4.494331311173e+04       1.464208096530e+05       2.879689812959e-04       3.491421230472e-01 
       1.231259532716e+04       4.517014258341e-06       3.494212036551e+01       3.776742255300e+02       1.317527073687e+04       1.069977564376e+00       1.622349521796e+08       1.988552895314e+01       6.330488729946e+04       5.089549108018e+03       3.053729464811e+04       4.370608957407e+04       1.426378206296e+05       2.886729428545e-04       3.505915266249e-01 
       1.222696217803e+04       4.577677328451e-06       3.517034660247e+01       3.727651141019e+02       1.317504251064e+04       1.077452016846e+00       1.611039215140e+08       2.001348114551e+01       6.156219262606e+04       4.984102196875e+03       2.990461318125e+04       4.250292228723e+04       1.389538302914e+05       2.893815577192e-04       3.520446563333e-01 
       1.214192435896e+04       4.639139298140e-06       3.539997038433e+01       3.679214863169e+02       1.317481288685e+04       1.084978584844e+00       1.599807563285e+08       2.014219114212e+01       5.986746807433e+04       4.880839735327e+03       2.928503841196e+04       4.133287387199e+04       1.353662200936e+05       2.900948592319e-04       3.535014901817e-01 
       1.205747773183e+04       4.701410405207e-06       3.563099921433e+01       3.631424532586e+02       1.317458185802e+04       1.092557630491e+00       1.588654019612e+08       2.027166266934e+01       5.821939329135e+04       4.779716474117e+03       2.867829884470e+04       4.019503274847e+04       1.318724413586e+05       2.908128809706e-04       3.549620058862e-01 
       1.197361818731e+04       4.764501013821e-06       3.586344062503e+01       3.584271382007e+02       1.317434941661e+04       1.100189518408e+00       1.577578041301e+08       2.040189946347e+01       5.661668426407e+04       4.680688101232e+03       2.808412860739e+04       3.908851242601e+04       1.284700133987e+05       2.915356567504e-04       3.564261808703e-01 
       1.189034164459e+04       4.828421616005e-06       3.609730217841e+01       3.537746764388e+02       1.317411555506e+04       1.107874615734e+00       1.566579089305e+08       2.053290527066e+01       5.505809231920e+04       4.583711222483e+03       2.750226733490e+04       3.801245081279e+04       1.251565216894e+05       2.922632206255e-04       3.578939922651e-01 
       1.180764405126e+04       4.893182833137e-06       3.633259146579e+01       3.491842151248e+02       1.317388026577e+04       1.115613292143e+00       1.555656628324e+08       2.066468384688e+01       5.354240315058e+04       4.488743342498e+03       2.693246005499e+04       3.696600954426e+04       1.219296160923e+05       2.929956068907e-04       3.593654169106e-01 
       1.172552138307e+04       4.958795417466e-06       3.656931610791e+01       3.446549131034e+02       1.317364354113e+04       1.123405919862e+00       1.544810126780e+08       2.079723895781e+01       5.206843587337e+04       4.395742846109e+03       2.637445707665e+04       3.594837333013e+04       1.187870091263e+05       2.937328500832e-04       3.608404313559e-01 
       1.164396964375e+04       5.025270253642e-06       3.680748375491e+01       3.401859407507e+02       1.317340537348e+04       1.131252873687e+00       1.534039056790e+08       2.093057437879e+01       5.063504210423e+04       4.304668980116e+03       2.582801388070e+04       3.495874931939e+04       1.157264742844e+05       2.944749849844e-04       3.623190118604e-01 
       1.156298486479e+04       5.092618360269e-06       3.704710208636e+01       3.357764798159e+02       1.317316575515e+04       1.139154531001e+00       1.523342894139e+08       2.106469389476e+01       4.924110506682e+04       4.215481835438e+03       2.529289101263e+04       3.399636648267e+04       1.127458443975e+05       2.952220466213e-04       3.638011343941e-01 
       1.148256310528e+04       5.160850891472e-06       3.728817881126e+01       3.314257232640e+02       1.317292467843e+04       1.147111271794e+00       1.512721118258e+08       2.119960130019e+01       4.788553872193e+04       4.128142329628e+03       2.476885397777e+04       3.306047501171e+04       1.098430100410e+05       2.959740702684e-04       3.652867746389e-01 
       1.140270045171e+04       5.229979138479e-06       3.753072166806e+01       3.271328751214e+02       1.317268213557e+04       1.155123478677e+00       1.502173212196e+08       2.133530039898e+01       4.656728692155e+04       4.042612189754e+03       2.425567313852e+04       3.215034573534e+04       1.070159179852e+05       2.967310914493e-04       3.667759079893e-01 
       1.132339301776e+04       5.300014531223e-06       3.777473842465e+01       3.228971503236e+02       1.317243811881e+04       1.163191536902e+00       1.491698662596e+08       2.147179500443e+01       4.528532258619e+04       3.958853935629e+03       2.375312361377e+04       3.126526955146e+04       1.042625696871e+05       2.974931459387e-04       3.682685095532e-01 
       1.124463694414e+04       5.370968639962e-06       3.802023687840e+01       3.187177745646e+02       1.317219262036e+04       1.171315834380e+00       1.481296959668e+08       2.160908893912e+01       4.403864690490e+04       3.876830863394e+03       2.326098518037e+04       3.040455687475e+04       1.015810198234e+05       2.982602697638e-04       3.697645541534e-01 
       1.116642839836e+04       5.442853176912e-06       3.826722485614e+01       3.145939841491e+02       1.317194563238e+04       1.179496761700e+00       1.470967597167e+08       2.174718603489e+01       4.282628855721e+04       3.796507029440e+03       2.277904217664e+04       2.956753709950e+04       9.896937486279e+04       2.990324992064e-04       3.712640163279e-01 
       1.108876357460e+04       5.515679997908e-06       3.851571021418e+01       3.105250258458e+02       1.317169714702e+04       1.187734712144e+00       1.460710072367e+08       2.188609013270e+01       4.164730295662e+04       3.717847234659e+03       2.230708340796e+04       2.875355807727e+04       9.642579167651e+04       2.998098708043e-04       3.727668703317e-01 
